TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,vinifirmus,KP137425.1.1385,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,uncultured,,KM820567.1.1497,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KM110208.1.1504,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KJ817578.1.1501,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,,KJ814131.1.1482,99.6
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KJ814113.1.1455,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KJ644107.1.1500,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,,KF859708.1.1493,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KF859664.1.1494,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KF758669.1.1504,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KF463835.1.1222,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,halophilus,KC762322.1.1458,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KC465693.1.1502,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,KC160833.1.1501,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JQ800976.1.1496,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JQ764969.1.1428,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JQ716341.1.1507,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JN791282.1.1371,99.6
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JF979335.1.1542,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JF979315.1.1539,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JF979307.1.1537,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JF979305.1.1537,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,HQ916529.1.1389,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,HQ727613.1.1506,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,HQ190488.1.1511,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,bryozoorum,HM640399.1.1445,99.6
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,hydrocarbonoclasticus,HG780361.1.1237,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,nitratireducens,HE653973.1.1479,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,GQ495023.1.1501,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,mobilis,GQ214550.1.1462,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,daqiaonensis,FJ984869.1.1410,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,EU735609.1.1505,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,EU735607.1.1495,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,flavimaris,EU440995.1.1506,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,EU328065.1.1501,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,zhejiangensis,EU293413.1.1433,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,EU016173.1.1501,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,EF685673.1.1459,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,goseongensis,EF660754.1.1436,99.6
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,kribbensis,EF660753.1.1481,99.6
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,salicampi,EF486354.1.1496,99.2
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,segnicrescens,EF157832.1.1387,99.6
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,DQ015798.1.1502,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,CP014754.3372556.3374103,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,similis,CP007151.3948514.3950056,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,daepoensis,AY517633.1.1496,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,adhaerens,AY241552.1.1531,98.8
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,guineae,AM503092.1.1488,99.6
16S,ESV_094902,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,bryozoorum,AJ609271.1.1507,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,proteolyticus,LS483016.1.1446,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,KR063163.1.1501,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,KR012136.1.1463,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,glacincola,KP717910.1.1238,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,glacincola,KM281942.1.1465,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,KF799563.1.1505,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,KF798420.1.1504,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,nivimaris,JX860247.1.1224,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,JX528913.1.1440,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,JQ349446.1.1393,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,JF173489.1.1360,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,piscatorii,HE800837.1.1398,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,adeliensis,HE654009.1.1526,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,adeliensis,HE654007.1.1526,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,FJ613602.1.1487,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,AJ244766.1.1494,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,AF505725.1.1493,98.8
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,oceani,AB910522.1.1465,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,piscatorii,AB453700.1.1510,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pacificensis,AB016057.1.1526,99.2
16S,ESV_094680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pacificensis,AB016055.1.1531,99.6
16S,ESV_052344,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,lohafexi,GU584152.1.1494,100
16S,ESV_052344,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,,EU440806.1.1444,100
16S,ESV_052344,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,lucentensis,AM294944.1.1457,100
16S,ESV_025984,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,hassiensis,JQ922423.1.1412,100
16S,ESV_025984,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,FJ527418.1.1485,100
16S,ESV_025984,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,DQ985066.1.1498,100
16S,ESV_024769,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,baltica,KY616831.1.1398,100
16S,ESV_024769,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,KCM-B-112,,JN217142.1.1504,100
16S,ESV_024769,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,aquimaris,EF076757.1.1492,100
16S,ESV_024769,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,AB010858.1.1454,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,flavimaris,MH475125.1.1274,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,sediminum,MF565852.1.1494,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,subterrani,LFBU01000002.920866.922407,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,gudaonensis,KY427831.1.1250,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,lipolyticus,KX108876.1.1409,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,salinus,KX063622.1.1460,100
16S,ESV_010057,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,,KJ814131.1.1482,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,,JN791282.1.1371,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,bryozoorum,HM640399.1.1445,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,goseongensis,EF660754.1.1436,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,kribbensis,EF660753.1.1481,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,segnicrescens,EF157832.1.1387,100
16S,ESV_010057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,guineae,AM503092.1.1488,100
16S,ESV_010024,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,,KX889933.1.1354,100
16S,ESV_010024,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,pontiacus,DQ915637.1.1305,100
16S,ESV_010024,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,,AB691770.1.1287,100
16S,ESV_000406,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,JQ012967.1.1393,100
16S,ESV_000002,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,,,,KX852299.103976.105597,100
16S,ESV_000002,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,,,,EU118126.146894.148383,100
16S,ESV_155376,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,JX984029.1.1266,95.3
16S,ESV_155376,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,JX193358.1.1502,95.3
16S,ESV_155376,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,FN424398.1.1475,96.1
16S,ESV_155376,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,FJ716840.1.1506,95.3
16S,ESV_155376,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,DQ395465.1.1511,95.7
16S,ESV_155306,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudoruegeria,,FJ716891.1.1463,100
16S,ESV_119298,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,,JX193448.1.1524,100
16S,ESV_094590,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,AB476281.1.1440,100
16S,ESV_078371,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,KF268714.1.1369,98.8
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,persicina,Z96086.1.1496,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,nimipressuralis,Z96077.1.1498,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,pneumoniae,X93214.1.1458,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,pneumoniae,NBOS01000002.431407.432906,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,MH790145.1.1438,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,hormaechei,MH542259.1.1418,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,tabaci,MG554640.1.1450,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,cloacae,MG546519.1.1463,98.8
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,tabaci,MF716704.1.1428,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,,MF457841.1.1443,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,MF455204.1.1436,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,cloacae,MF449415.1.1422,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,hormaechei,MF449414.1.1437,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,pneumoniae,MF445131.1.1429,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,enterica,LS483428.476672.478201,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,mori,LC427682.1.1451,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,,LC318260.1.1363,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,KU862314.1.1412,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,rhapontici,KU312050.1.1446,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,KU221439.1.1446,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,,KU218527.1.1240,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,KT386380.1.1390,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,cloacae,KT261175.1.1413,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,soli,KP966503.1.1502,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,ascorbata,KP196813.1.1296,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,cancerogenus,KJ940978.1.1439,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,ludwigii,KJ741246.1.1493,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,KF928776.1.1515,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,asburiae,KF673163.1.1435,98.8
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,KF464766.1.1221,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,KF096041.1.1361,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,KF051780.1.1447,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,rwandensis,KC934789.1.1417,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Siccibacter,turicensis,JX986977.1.1494,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,piriflorinigrans,JX867759.1.1448,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,JX103562.1.1494,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,uncultured,,JQ950496.1.1465,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,,JQ723720.1.1395,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,cloacae,JQ308592.1.1478,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,JN975119.1.1405,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,cloacae,JN969364.1.1531,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,ludwigii,JN969338.1.1545,98.8
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,cloacae,JN832584.1.1490,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,ludwigii,JN700134.1.1447,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Siccibacter,,JN157610.1.1445,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,agglomerans,JF900613.1.1382,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,hormaechei,JF690875.1.1449,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,JF690873.1.1449,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,JF690872.1.1450,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,rodasii,JF295053.1.1344,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,bugandensis,HQ122932.1.1444,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,HM461198.1.1466,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,HM461186.1.1467,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,HM461162.1.1467,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,HM461160.1.1473,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,HM461129.1.1466,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,,HL282540.4.1387,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,,HG942111.1.1222,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,quasipneumoniae,HG933295.1.1462,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,,HG792152.1.1504,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,pneumoniae,GU128174.1.1453,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,,GQ416561.1.1463,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,,GQ416288.1.1463,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,GQ339109.1.1459,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,,FWJY01000007.307445.308791,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,aphidicola,FJ611858.1.1367,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,FJ593713.1.1421,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,granulomatis,EU333881.1.1471,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,EU302845.1.1472,99.2
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,oxytoca,EU239172.1.1238,99.6
16S,ESV_155884,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,,EF679189.1.1505,99.6
